id,path,label
TRAIN_2501,./train/TRAIN_2501.wav,3
TRAIN_2502,./train/TRAIN_2502.wav,3
TRAIN_2503,./train/TRAIN_2503.wav,3
TRAIN_2504,./train/TRAIN_2504.wav,1
TRAIN_2505,./train/TRAIN_2505.wav,2
TRAIN_2506,./train/TRAIN_2506.wav,5
TRAIN_2507,./train/TRAIN_2507.wav,5
TRAIN_2508,./train/TRAIN_2508.wav,0
TRAIN_2509,./train/TRAIN_2509.wav,1
TRAIN_2510,./train/TRAIN_2510.wav,1
TRAIN_2511,./train/TRAIN_2511.wav,1
TRAIN_2512,./train/TRAIN_2512.wav,3
TRAIN_2513,./train/TRAIN_2513.wav,3
TRAIN_2514,./train/TRAIN_2514.wav,5
TRAIN_2515,./train/TRAIN_2515.wav,3
TRAIN_2516,./train/TRAIN_2516.wav,0
TRAIN_2517,./train/TRAIN_2517.wav,1
TRAIN_2518,./train/TRAIN_2518.wav,5
TRAIN_2519,./train/TRAIN_2519.wav,2
TRAIN_2520,./train/TRAIN_2520.wav,0
TRAIN_2521,./train/TRAIN_2521.wav,0
TRAIN_2522,./train/TRAIN_2522.wav,0
TRAIN_2523,./train/TRAIN_2523.wav,3
TRAIN_2524,./train/TRAIN_2524.wav,3
TRAIN_2525,./train/TRAIN_2525.wav,2
TRAIN_2526,./train/TRAIN_2526.wav,2
TRAIN_2527,./train/TRAIN_2527.wav,3
TRAIN_2528,./train/TRAIN_2528.wav,3
TRAIN_2529,./train/TRAIN_2529.wav,0
TRAIN_2530,./train/TRAIN_2530.wav,3
TRAIN_2531,./train/TRAIN_2531.wav,1
TRAIN_2532,./train/TRAIN_2532.wav,5
TRAIN_2533,./train/TRAIN_2533.wav,1
TRAIN_2534,./train/TRAIN_2534.wav,5
TRAIN_2535,./train/TRAIN_2535.wav,4
TRAIN_2536,./train/TRAIN_2536.wav,1
TRAIN_2537,./train/TRAIN_2537.wav,5
TRAIN_2538,./train/TRAIN_2538.wav,5
TRAIN_2539,./train/TRAIN_2539.wav,0
TRAIN_2540,./train/TRAIN_2540.wav,5
TRAIN_2541,./train/TRAIN_2541.wav,3
TRAIN_2542,./train/TRAIN_2542.wav,1
TRAIN_2543,./train/TRAIN_2543.wav,2
TRAIN_2544,./train/TRAIN_2544.wav,2
TRAIN_2545,./train/TRAIN_2545.wav,0
TRAIN_2546,./train/TRAIN_2546.wav,2
TRAIN_2547,./train/TRAIN_2547.wav,4
TRAIN_2548,./train/TRAIN_2548.wav,1
TRAIN_2549,./train/TRAIN_2549.wav,0
TRAIN_2550,./train/TRAIN_2550.wav,5
TRAIN_2551,./train/TRAIN_2551.wav,4
TRAIN_2552,./train/TRAIN_2552.wav,0
TRAIN_2553,./train/TRAIN_2553.wav,5
TRAIN_2554,./train/TRAIN_2554.wav,3
TRAIN_2555,./train/TRAIN_2555.wav,5
TRAIN_2556,./train/TRAIN_2556.wav,4
TRAIN_2557,./train/TRAIN_2557.wav,0
TRAIN_2558,./train/TRAIN_2558.wav,0
TRAIN_2559,./train/TRAIN_2559.wav,2
TRAIN_2560,./train/TRAIN_2560.wav,2
TRAIN_2561,./train/TRAIN_2561.wav,4
TRAIN_2562,./train/TRAIN_2562.wav,5
TRAIN_2563,./train/TRAIN_2563.wav,4
TRAIN_2564,./train/TRAIN_2564.wav,4
TRAIN_2565,./train/TRAIN_2565.wav,4
TRAIN_2566,./train/TRAIN_2566.wav,1
TRAIN_2567,./train/TRAIN_2567.wav,3
TRAIN_2568,./train/TRAIN_2568.wav,4
TRAIN_2569,./train/TRAIN_2569.wav,5
TRAIN_2570,./train/TRAIN_2570.wav,5
TRAIN_2571,./train/TRAIN_2571.wav,4
TRAIN_2572,./train/TRAIN_2572.wav,3
TRAIN_2573,./train/TRAIN_2573.wav,1
TRAIN_2574,./train/TRAIN_2574.wav,1
TRAIN_2575,./train/TRAIN_2575.wav,5
TRAIN_2576,./train/TRAIN_2576.wav,1
TRAIN_2577,./train/TRAIN_2577.wav,0
TRAIN_2578,./train/TRAIN_2578.wav,3
TRAIN_2579,./train/TRAIN_2579.wav,0
TRAIN_2580,./train/TRAIN_2580.wav,0
TRAIN_2581,./train/TRAIN_2581.wav,2
TRAIN_2582,./train/TRAIN_2582.wav,5
TRAIN_2583,./train/TRAIN_2583.wav,3
TRAIN_2584,./train/TRAIN_2584.wav,3
TRAIN_2585,./train/TRAIN_2585.wav,2
TRAIN_2586,./train/TRAIN_2586.wav,5
TRAIN_2587,./train/TRAIN_2587.wav,1
TRAIN_2588,./train/TRAIN_2588.wav,3
TRAIN_2589,./train/TRAIN_2589.wav,0
TRAIN_2590,./train/TRAIN_2590.wav,4
TRAIN_2591,./train/TRAIN_2591.wav,4
TRAIN_2592,./train/TRAIN_2592.wav,1
TRAIN_2593,./train/TRAIN_2593.wav,1
TRAIN_2594,./train/TRAIN_2594.wav,1
TRAIN_2595,./train/TRAIN_2595.wav,5
TRAIN_2596,./train/TRAIN_2596.wav,1
TRAIN_2597,./train/TRAIN_2597.wav,5
TRAIN_2598,./train/TRAIN_2598.wav,4
TRAIN_2599,./train/TRAIN_2599.wav,1
TRAIN_2600,./train/TRAIN_2600.wav,2
TRAIN_2601,./train/TRAIN_2601.wav,5
TRAIN_2602,./train/TRAIN_2602.wav,4
TRAIN_2603,./train/TRAIN_2603.wav,1
TRAIN_2604,./train/TRAIN_2604.wav,3
TRAIN_2605,./train/TRAIN_2605.wav,2
TRAIN_2606,./train/TRAIN_2606.wav,2
TRAIN_2607,./train/TRAIN_2607.wav,5
TRAIN_2608,./train/TRAIN_2608.wav,2
TRAIN_2609,./train/TRAIN_2609.wav,4
TRAIN_2610,./train/TRAIN_2610.wav,4
TRAIN_2611,./train/TRAIN_2611.wav,0
TRAIN_2612,./train/TRAIN_2612.wav,3
TRAIN_2613,./train/TRAIN_2613.wav,4
TRAIN_2614,./train/TRAIN_2614.wav,2
TRAIN_2615,./train/TRAIN_2615.wav,1
TRAIN_2616,./train/TRAIN_2616.wav,2
TRAIN_2617,./train/TRAIN_2617.wav,3
TRAIN_2618,./train/TRAIN_2618.wav,0
TRAIN_2619,./train/TRAIN_2619.wav,3
TRAIN_2620,./train/TRAIN_2620.wav,0
TRAIN_2621,./train/TRAIN_2621.wav,2
TRAIN_2622,./train/TRAIN_2622.wav,1
TRAIN_2623,./train/TRAIN_2623.wav,0
TRAIN_2624,./train/TRAIN_2624.wav,4
TRAIN_2625,./train/TRAIN_2625.wav,0
TRAIN_2626,./train/TRAIN_2626.wav,4
TRAIN_2627,./train/TRAIN_2627.wav,5
TRAIN_2628,./train/TRAIN_2628.wav,5
TRAIN_2629,./train/TRAIN_2629.wav,1
TRAIN_2630,./train/TRAIN_2630.wav,1
TRAIN_2631,./train/TRAIN_2631.wav,4
TRAIN_2632,./train/TRAIN_2632.wav,4
TRAIN_2633,./train/TRAIN_2633.wav,5
TRAIN_2634,./train/TRAIN_2634.wav,1
TRAIN_2635,./train/TRAIN_2635.wav,2
TRAIN_2636,./train/TRAIN_2636.wav,5
TRAIN_2637,./train/TRAIN_2637.wav,1
TRAIN_2638,./train/TRAIN_2638.wav,5
TRAIN_2639,./train/TRAIN_2639.wav,5
TRAIN_2640,./train/TRAIN_2640.wav,5
TRAIN_2641,./train/TRAIN_2641.wav,2
TRAIN_2642,./train/TRAIN_2642.wav,3
TRAIN_2643,./train/TRAIN_2643.wav,3
TRAIN_2644,./train/TRAIN_2644.wav,5
TRAIN_2645,./train/TRAIN_2645.wav,0
TRAIN_2646,./train/TRAIN_2646.wav,4
TRAIN_2647,./train/TRAIN_2647.wav,0
TRAIN_2648,./train/TRAIN_2648.wav,3
TRAIN_2649,./train/TRAIN_2649.wav,1
TRAIN_2650,./train/TRAIN_2650.wav,3
TRAIN_2651,./train/TRAIN_2651.wav,2
TRAIN_2652,./train/TRAIN_2652.wav,1
TRAIN_2653,./train/TRAIN_2653.wav,4
TRAIN_2654,./train/TRAIN_2654.wav,1
TRAIN_2655,./train/TRAIN_2655.wav,5
TRAIN_2656,./train/TRAIN_2656.wav,5
TRAIN_2657,./train/TRAIN_2657.wav,1
TRAIN_2658,./train/TRAIN_2658.wav,3
TRAIN_2659,./train/TRAIN_2659.wav,0
TRAIN_2660,./train/TRAIN_2660.wav,2
TRAIN_2661,./train/TRAIN_2661.wav,0
TRAIN_2662,./train/TRAIN_2662.wav,2
TRAIN_2663,./train/TRAIN_2663.wav,5
TRAIN_2664,./train/TRAIN_2664.wav,5
TRAIN_2665,./train/TRAIN_2665.wav,1
TRAIN_2666,./train/TRAIN_2666.wav,3
TRAIN_2667,./train/TRAIN_2667.wav,0
TRAIN_2668,./train/TRAIN_2668.wav,5
TRAIN_2669,./train/TRAIN_2669.wav,2
TRAIN_2670,./train/TRAIN_2670.wav,2
TRAIN_2671,./train/TRAIN_2671.wav,0
TRAIN_2672,./train/TRAIN_2672.wav,3
TRAIN_2673,./train/TRAIN_2673.wav,2
TRAIN_2674,./train/TRAIN_2674.wav,5
TRAIN_2675,./train/TRAIN_2675.wav,2
TRAIN_2676,./train/TRAIN_2676.wav,0
TRAIN_2677,./train/TRAIN_2677.wav,4
TRAIN_2678,./train/TRAIN_2678.wav,1
TRAIN_2679,./train/TRAIN_2679.wav,2
TRAIN_2680,./train/TRAIN_2680.wav,1
TRAIN_2681,./train/TRAIN_2681.wav,0
TRAIN_2682,./train/TRAIN_2682.wav,3
TRAIN_2683,./train/TRAIN_2683.wav,1
TRAIN_2684,./train/TRAIN_2684.wav,5
TRAIN_2685,./train/TRAIN_2685.wav,0
TRAIN_2686,./train/TRAIN_2686.wav,4
TRAIN_2687,./train/TRAIN_2687.wav,0
TRAIN_2688,./train/TRAIN_2688.wav,1
TRAIN_2689,./train/TRAIN_2689.wav,5
TRAIN_2690,./train/TRAIN_2690.wav,5
TRAIN_2691,./train/TRAIN_2691.wav,2
TRAIN_2692,./train/TRAIN_2692.wav,3
TRAIN_2693,./train/TRAIN_2693.wav,2
TRAIN_2694,./train/TRAIN_2694.wav,5
TRAIN_2695,./train/TRAIN_2695.wav,5
TRAIN_2696,./train/TRAIN_2696.wav,4
TRAIN_2697,./train/TRAIN_2697.wav,3
TRAIN_2698,./train/TRAIN_2698.wav,2
TRAIN_2699,./train/TRAIN_2699.wav,3
TRAIN_2700,./train/TRAIN_2700.wav,3
TRAIN_2701,./train/TRAIN_2701.wav,4
TRAIN_2702,./train/TRAIN_2702.wav,1
TRAIN_2703,./train/TRAIN_2703.wav,2
TRAIN_2704,./train/TRAIN_2704.wav,0
TRAIN_2705,./train/TRAIN_2705.wav,1
TRAIN_2706,./train/TRAIN_2706.wav,2
TRAIN_2707,./train/TRAIN_2707.wav,0
TRAIN_2708,./train/TRAIN_2708.wav,3
TRAIN_2709,./train/TRAIN_2709.wav,5
TRAIN_2710,./train/TRAIN_2710.wav,5
TRAIN_2711,./train/TRAIN_2711.wav,0
TRAIN_2712,./train/TRAIN_2712.wav,3
TRAIN_2713,./train/TRAIN_2713.wav,5
TRAIN_2714,./train/TRAIN_2714.wav,3
TRAIN_2715,./train/TRAIN_2715.wav,3
TRAIN_2716,./train/TRAIN_2716.wav,3
TRAIN_2717,./train/TRAIN_2717.wav,5
TRAIN_2718,./train/TRAIN_2718.wav,1
TRAIN_2719,./train/TRAIN_2719.wav,1
TRAIN_2720,./train/TRAIN_2720.wav,0
TRAIN_2721,./train/TRAIN_2721.wav,2
TRAIN_2722,./train/TRAIN_2722.wav,2
TRAIN_2723,./train/TRAIN_2723.wav,1
TRAIN_2724,./train/TRAIN_2724.wav,1
TRAIN_2725,./train/TRAIN_2725.wav,1
TRAIN_2726,./train/TRAIN_2726.wav,2
TRAIN_2727,./train/TRAIN_2727.wav,1
TRAIN_2728,./train/TRAIN_2728.wav,3
TRAIN_2729,./train/TRAIN_2729.wav,2
TRAIN_2730,./train/TRAIN_2730.wav,3
TRAIN_2731,./train/TRAIN_2731.wav,0
TRAIN_2732,./train/TRAIN_2732.wav,2
TRAIN_2733,./train/TRAIN_2733.wav,2
TRAIN_2734,./train/TRAIN_2734.wav,0
TRAIN_2735,./train/TRAIN_2735.wav,2
TRAIN_2736,./train/TRAIN_2736.wav,5
TRAIN_2737,./train/TRAIN_2737.wav,2
TRAIN_2738,./train/TRAIN_2738.wav,5
TRAIN_2739,./train/TRAIN_2739.wav,5
TRAIN_2740,./train/TRAIN_2740.wav,5
TRAIN_2741,./train/TRAIN_2741.wav,2
TRAIN_2742,./train/TRAIN_2742.wav,5
TRAIN_2743,./train/TRAIN_2743.wav,5
TRAIN_2744,./train/TRAIN_2744.wav,4
TRAIN_2745,./train/TRAIN_2745.wav,1
TRAIN_2746,./train/TRAIN_2746.wav,1
TRAIN_2747,./train/TRAIN_2747.wav,3
TRAIN_2748,./train/TRAIN_2748.wav,5
TRAIN_2749,./train/TRAIN_2749.wav,5
TRAIN_2750,./train/TRAIN_2750.wav,3
TRAIN_2751,./train/TRAIN_2751.wav,1
TRAIN_2752,./train/TRAIN_2752.wav,5
TRAIN_2753,./train/TRAIN_2753.wav,3
TRAIN_2754,./train/TRAIN_2754.wav,2
TRAIN_2755,./train/TRAIN_2755.wav,4
TRAIN_2756,./train/TRAIN_2756.wav,3
TRAIN_2757,./train/TRAIN_2757.wav,1
TRAIN_2758,./train/TRAIN_2758.wav,3
TRAIN_2759,./train/TRAIN_2759.wav,0
TRAIN_2760,./train/TRAIN_2760.wav,3
TRAIN_2761,./train/TRAIN_2761.wav,3
TRAIN_2762,./train/TRAIN_2762.wav,0
TRAIN_2763,./train/TRAIN_2763.wav,2
TRAIN_2764,./train/TRAIN_2764.wav,3
TRAIN_2765,./train/TRAIN_2765.wav,2
TRAIN_2766,./train/TRAIN_2766.wav,0
TRAIN_2767,./train/TRAIN_2767.wav,5
TRAIN_2768,./train/TRAIN_2768.wav,2
TRAIN_2769,./train/TRAIN_2769.wav,5
TRAIN_2770,./train/TRAIN_2770.wav,2
TRAIN_2771,./train/TRAIN_2771.wav,0
TRAIN_2772,./train/TRAIN_2772.wav,2
TRAIN_2773,./train/TRAIN_2773.wav,5
TRAIN_2774,./train/TRAIN_2774.wav,3
TRAIN_2775,./train/TRAIN_2775.wav,5
TRAIN_2776,./train/TRAIN_2776.wav,1
TRAIN_2777,./train/TRAIN_2777.wav,1
TRAIN_2778,./train/TRAIN_2778.wav,5
TRAIN_2779,./train/TRAIN_2779.wav,3
TRAIN_2780,./train/TRAIN_2780.wav,3
TRAIN_2781,./train/TRAIN_2781.wav,1
TRAIN_2782,./train/TRAIN_2782.wav,0
TRAIN_2783,./train/TRAIN_2783.wav,4
TRAIN_2784,./train/TRAIN_2784.wav,2
TRAIN_2785,./train/TRAIN_2785.wav,5
TRAIN_2786,./train/TRAIN_2786.wav,0
TRAIN_2787,./train/TRAIN_2787.wav,4
TRAIN_2788,./train/TRAIN_2788.wav,0
TRAIN_2789,./train/TRAIN_2789.wav,1
TRAIN_2790,./train/TRAIN_2790.wav,2
TRAIN_2791,./train/TRAIN_2791.wav,3
TRAIN_2792,./train/TRAIN_2792.wav,5
TRAIN_2793,./train/TRAIN_2793.wav,0
TRAIN_2794,./train/TRAIN_2794.wav,2
TRAIN_2795,./train/TRAIN_2795.wav,5
TRAIN_2796,./train/TRAIN_2796.wav,3
TRAIN_2797,./train/TRAIN_2797.wav,4
TRAIN_2798,./train/TRAIN_2798.wav,2
TRAIN_2799,./train/TRAIN_2799.wav,4
TRAIN_2800,./train/TRAIN_2800.wav,2
TRAIN_2801,./train/TRAIN_2801.wav,2
TRAIN_2802,./train/TRAIN_2802.wav,3
TRAIN_2803,./train/TRAIN_2803.wav,3
TRAIN_2804,./train/TRAIN_2804.wav,0
TRAIN_2805,./train/TRAIN_2805.wav,4
TRAIN_2806,./train/TRAIN_2806.wav,2
TRAIN_2807,./train/TRAIN_2807.wav,1
TRAIN_2808,./train/TRAIN_2808.wav,5
TRAIN_2809,./train/TRAIN_2809.wav,5
TRAIN_2810,./train/TRAIN_2810.wav,4
TRAIN_2811,./train/TRAIN_2811.wav,5
TRAIN_2812,./train/TRAIN_2812.wav,5
TRAIN_2813,./train/TRAIN_2813.wav,1
TRAIN_2814,./train/TRAIN_2814.wav,0
TRAIN_2815,./train/TRAIN_2815.wav,0
TRAIN_2816,./train/TRAIN_2816.wav,3
TRAIN_2817,./train/TRAIN_2817.wav,1
TRAIN_2818,./train/TRAIN_2818.wav,5
TRAIN_2819,./train/TRAIN_2819.wav,4
TRAIN_2820,./train/TRAIN_2820.wav,5
TRAIN_2821,./train/TRAIN_2821.wav,2
TRAIN_2822,./train/TRAIN_2822.wav,1
TRAIN_2823,./train/TRAIN_2823.wav,2
TRAIN_2824,./train/TRAIN_2824.wav,4
TRAIN_2825,./train/TRAIN_2825.wav,4
TRAIN_2826,./train/TRAIN_2826.wav,5
TRAIN_2827,./train/TRAIN_2827.wav,1
TRAIN_2828,./train/TRAIN_2828.wav,3
TRAIN_2829,./train/TRAIN_2829.wav,3
TRAIN_2830,./train/TRAIN_2830.wav,0
TRAIN_2831,./train/TRAIN_2831.wav,0
TRAIN_2832,./train/TRAIN_2832.wav,0
TRAIN_2833,./train/TRAIN_2833.wav,2
TRAIN_2834,./train/TRAIN_2834.wav,0
TRAIN_2835,./train/TRAIN_2835.wav,4
TRAIN_2836,./train/TRAIN_2836.wav,3
TRAIN_2837,./train/TRAIN_2837.wav,2
TRAIN_2838,./train/TRAIN_2838.wav,5
TRAIN_2839,./train/TRAIN_2839.wav,5
TRAIN_2840,./train/TRAIN_2840.wav,5
TRAIN_2841,./train/TRAIN_2841.wav,3
TRAIN_2842,./train/TRAIN_2842.wav,0
TRAIN_2843,./train/TRAIN_2843.wav,2
TRAIN_2844,./train/TRAIN_2844.wav,2
TRAIN_2845,./train/TRAIN_2845.wav,2
TRAIN_2846,./train/TRAIN_2846.wav,3
TRAIN_2847,./train/TRAIN_2847.wav,4
TRAIN_2848,./train/TRAIN_2848.wav,3
TRAIN_2849,./train/TRAIN_2849.wav,0
TRAIN_2850,./train/TRAIN_2850.wav,3
TRAIN_2851,./train/TRAIN_2851.wav,3
TRAIN_2852,./train/TRAIN_2852.wav,5
TRAIN_2853,./train/TRAIN_2853.wav,0
TRAIN_2854,./train/TRAIN_2854.wav,3
TRAIN_2855,./train/TRAIN_2855.wav,5
TRAIN_2856,./train/TRAIN_2856.wav,2
TRAIN_2857,./train/TRAIN_2857.wav,5
TRAIN_2858,./train/TRAIN_2858.wav,0
TRAIN_2859,./train/TRAIN_2859.wav,5
TRAIN_2860,./train/TRAIN_2860.wav,3
TRAIN_2861,./train/TRAIN_2861.wav,5
TRAIN_2862,./train/TRAIN_2862.wav,5
TRAIN_2863,./train/TRAIN_2863.wav,5
TRAIN_2864,./train/TRAIN_2864.wav,3
TRAIN_2865,./train/TRAIN_2865.wav,3
TRAIN_2866,./train/TRAIN_2866.wav,3
TRAIN_2867,./train/TRAIN_2867.wav,4
TRAIN_2868,./train/TRAIN_2868.wav,4
TRAIN_2869,./train/TRAIN_2869.wav,5
TRAIN_2870,./train/TRAIN_2870.wav,0
TRAIN_2871,./train/TRAIN_2871.wav,0
TRAIN_2872,./train/TRAIN_2872.wav,4
TRAIN_2873,./train/TRAIN_2873.wav,5
TRAIN_2874,./train/TRAIN_2874.wav,5
TRAIN_2875,./train/TRAIN_2875.wav,0
TRAIN_2876,./train/TRAIN_2876.wav,2
TRAIN_2877,./train/TRAIN_2877.wav,1
TRAIN_2878,./train/TRAIN_2878.wav,1
TRAIN_2879,./train/TRAIN_2879.wav,0
TRAIN_2880,./train/TRAIN_2880.wav,3
TRAIN_2881,./train/TRAIN_2881.wav,3
TRAIN_2882,./train/TRAIN_2882.wav,3
TRAIN_2883,./train/TRAIN_2883.wav,5
TRAIN_2884,./train/TRAIN_2884.wav,2
TRAIN_2885,./train/TRAIN_2885.wav,2
TRAIN_2886,./train/TRAIN_2886.wav,4
TRAIN_2887,./train/TRAIN_2887.wav,3
TRAIN_2888,./train/TRAIN_2888.wav,5
TRAIN_2889,./train/TRAIN_2889.wav,4
TRAIN_2890,./train/TRAIN_2890.wav,0
TRAIN_2891,./train/TRAIN_2891.wav,3
TRAIN_2892,./train/TRAIN_2892.wav,3
TRAIN_2893,./train/TRAIN_2893.wav,4
TRAIN_2894,./train/TRAIN_2894.wav,5
TRAIN_2895,./train/TRAIN_2895.wav,3
TRAIN_2896,./train/TRAIN_2896.wav,2
TRAIN_2897,./train/TRAIN_2897.wav,2
TRAIN_2898,./train/TRAIN_2898.wav,4
TRAIN_2899,./train/TRAIN_2899.wav,3
TRAIN_2900,./train/TRAIN_2900.wav,5
TRAIN_2901,./train/TRAIN_2901.wav,3
TRAIN_2902,./train/TRAIN_2902.wav,1
TRAIN_2903,./train/TRAIN_2903.wav,5
TRAIN_2904,./train/TRAIN_2904.wav,2
TRAIN_2905,./train/TRAIN_2905.wav,2
TRAIN_2906,./train/TRAIN_2906.wav,3
TRAIN_2907,./train/TRAIN_2907.wav,0
TRAIN_2908,./train/TRAIN_2908.wav,4
TRAIN_2909,./train/TRAIN_2909.wav,0
TRAIN_2910,./train/TRAIN_2910.wav,3
TRAIN_2911,./train/TRAIN_2911.wav,0
TRAIN_2912,./train/TRAIN_2912.wav,2
TRAIN_2913,./train/TRAIN_2913.wav,0
TRAIN_2914,./train/TRAIN_2914.wav,4
TRAIN_2915,./train/TRAIN_2915.wav,0
TRAIN_2916,./train/TRAIN_2916.wav,1
TRAIN_2917,./train/TRAIN_2917.wav,3
TRAIN_2918,./train/TRAIN_2918.wav,5
TRAIN_2919,./train/TRAIN_2919.wav,2
TRAIN_2920,./train/TRAIN_2920.wav,2
TRAIN_2921,./train/TRAIN_2921.wav,4
TRAIN_2922,./train/TRAIN_2922.wav,5
TRAIN_2923,./train/TRAIN_2923.wav,5
TRAIN_2924,./train/TRAIN_2924.wav,4
TRAIN_2925,./train/TRAIN_2925.wav,1
TRAIN_2926,./train/TRAIN_2926.wav,4
TRAIN_2927,./train/TRAIN_2927.wav,0
TRAIN_2928,./train/TRAIN_2928.wav,2
TRAIN_2929,./train/TRAIN_2929.wav,2
TRAIN_2930,./train/TRAIN_2930.wav,3
TRAIN_2931,./train/TRAIN_2931.wav,4
TRAIN_2932,./train/TRAIN_2932.wav,0
TRAIN_2933,./train/TRAIN_2933.wav,5
TRAIN_2934,./train/TRAIN_2934.wav,3
TRAIN_2935,./train/TRAIN_2935.wav,1
TRAIN_2936,./train/TRAIN_2936.wav,2
TRAIN_2937,./train/TRAIN_2937.wav,0
TRAIN_2938,./train/TRAIN_2938.wav,5
TRAIN_2939,./train/TRAIN_2939.wav,2
TRAIN_2940,./train/TRAIN_2940.wav,3
TRAIN_2941,./train/TRAIN_2941.wav,2
TRAIN_2942,./train/TRAIN_2942.wav,4
TRAIN_2943,./train/TRAIN_2943.wav,4
TRAIN_2944,./train/TRAIN_2944.wav,5
TRAIN_2945,./train/TRAIN_2945.wav,3
TRAIN_2946,./train/TRAIN_2946.wav,1
TRAIN_2947,./train/TRAIN_2947.wav,5
TRAIN_2948,./train/TRAIN_2948.wav,5
TRAIN_2949,./train/TRAIN_2949.wav,0
TRAIN_2950,./train/TRAIN_2950.wav,0
TRAIN_2951,./train/TRAIN_2951.wav,5
TRAIN_2952,./train/TRAIN_2952.wav,0
TRAIN_2953,./train/TRAIN_2953.wav,0
TRAIN_2954,./train/TRAIN_2954.wav,2
TRAIN_2955,./train/TRAIN_2955.wav,4
TRAIN_2956,./train/TRAIN_2956.wav,2
TRAIN_2957,./train/TRAIN_2957.wav,3
TRAIN_2958,./train/TRAIN_2958.wav,0
TRAIN_2959,./train/TRAIN_2959.wav,1
TRAIN_2960,./train/TRAIN_2960.wav,0
TRAIN_2961,./train/TRAIN_2961.wav,4
TRAIN_2962,./train/TRAIN_2962.wav,2
TRAIN_2963,./train/TRAIN_2963.wav,0
TRAIN_2964,./train/TRAIN_2964.wav,3
TRAIN_2965,./train/TRAIN_2965.wav,5
TRAIN_2966,./train/TRAIN_2966.wav,2
TRAIN_2967,./train/TRAIN_2967.wav,2
TRAIN_2968,./train/TRAIN_2968.wav,1
TRAIN_2969,./train/TRAIN_2969.wav,2
TRAIN_2970,./train/TRAIN_2970.wav,1
TRAIN_2971,./train/TRAIN_2971.wav,2
TRAIN_2972,./train/TRAIN_2972.wav,1
TRAIN_2973,./train/TRAIN_2973.wav,4
TRAIN_2974,./train/TRAIN_2974.wav,2
TRAIN_2975,./train/TRAIN_2975.wav,1
TRAIN_2976,./train/TRAIN_2976.wav,4
TRAIN_2977,./train/TRAIN_2977.wav,3
TRAIN_2978,./train/TRAIN_2978.wav,2
TRAIN_2979,./train/TRAIN_2979.wav,5
TRAIN_2980,./train/TRAIN_2980.wav,3
TRAIN_2981,./train/TRAIN_2981.wav,0
TRAIN_2982,./train/TRAIN_2982.wav,1
TRAIN_2983,./train/TRAIN_2983.wav,4
TRAIN_2984,./train/TRAIN_2984.wav,0
TRAIN_2985,./train/TRAIN_2985.wav,4
TRAIN_2986,./train/TRAIN_2986.wav,3
TRAIN_2987,./train/TRAIN_2987.wav,1
TRAIN_2988,./train/TRAIN_2988.wav,5
TRAIN_2989,./train/TRAIN_2989.wav,2
TRAIN_2990,./train/TRAIN_2990.wav,5
TRAIN_2991,./train/TRAIN_2991.wav,2
TRAIN_2992,./train/TRAIN_2992.wav,4
TRAIN_2993,./train/TRAIN_2993.wav,1
TRAIN_2994,./train/TRAIN_2994.wav,4
TRAIN_2995,./train/TRAIN_2995.wav,0
TRAIN_2996,./train/TRAIN_2996.wav,3
TRAIN_2997,./train/TRAIN_2997.wav,3
TRAIN_2998,./train/TRAIN_2998.wav,4
TRAIN_2999,./train/TRAIN_2999.wav,1
TRAIN_3000,./train/TRAIN_3000.wav,1
TRAIN_3001,./train/TRAIN_3001.wav,3
TRAIN_3002,./train/TRAIN_3002.wav,3
TRAIN_3003,./train/TRAIN_3003.wav,5
TRAIN_3004,./train/TRAIN_3004.wav,5
TRAIN_3005,./train/TRAIN_3005.wav,1
TRAIN_3006,./train/TRAIN_3006.wav,1
TRAIN_3007,./train/TRAIN_3007.wav,2
TRAIN_3008,./train/TRAIN_3008.wav,1
TRAIN_3009,./train/TRAIN_3009.wav,0
TRAIN_3010,./train/TRAIN_3010.wav,2
TRAIN_3011,./train/TRAIN_3011.wav,1
TRAIN_3012,./train/TRAIN_3012.wav,0
TRAIN_3013,./train/TRAIN_3013.wav,1
TRAIN_3014,./train/TRAIN_3014.wav,4
TRAIN_3015,./train/TRAIN_3015.wav,1
TRAIN_3016,./train/TRAIN_3016.wav,5
TRAIN_3017,./train/TRAIN_3017.wav,4
TRAIN_3018,./train/TRAIN_3018.wav,0
TRAIN_3019,./train/TRAIN_3019.wav,1
TRAIN_3020,./train/TRAIN_3020.wav,2
TRAIN_3021,./train/TRAIN_3021.wav,2
TRAIN_3022,./train/TRAIN_3022.wav,1
TRAIN_3023,./train/TRAIN_3023.wav,2
TRAIN_3024,./train/TRAIN_3024.wav,1
TRAIN_3025,./train/TRAIN_3025.wav,2
TRAIN_3026,./train/TRAIN_3026.wav,1
TRAIN_3027,./train/TRAIN_3027.wav,2
TRAIN_3028,./train/TRAIN_3028.wav,4
TRAIN_3029,./train/TRAIN_3029.wav,5
TRAIN_3030,./train/TRAIN_3030.wav,5
TRAIN_3031,./train/TRAIN_3031.wav,3
TRAIN_3032,./train/TRAIN_3032.wav,3
TRAIN_3033,./train/TRAIN_3033.wav,5
TRAIN_3034,./train/TRAIN_3034.wav,3
TRAIN_3035,./train/TRAIN_3035.wav,3
TRAIN_3036,./train/TRAIN_3036.wav,4
TRAIN_3037,./train/TRAIN_3037.wav,0
TRAIN_3038,./train/TRAIN_3038.wav,5
